Codigo,Entidad,Nombre Fantasia,Comuna,Longitud,Latitud
102292,Fullcarga,OLY,Quinta Normal,-70.6975173333333,-33.438860999999996
102294,Fullcarga,RINCONNET,Maipu,-70.7229574335474,-33.473120446332395
102299,Fullcarga,LA VEGUITA,Maipu,-70.775312,-33.524794
102301,Fullcarga,JAD,La Reina,-70.53428520000001,-33.45864202
102332,Fullcarga,EL RINCON,Renca,-70.73794667,-33.40442962
102335,Fullcarga,ANTONIA Y YOYI,Renca,-70.7249883826826,-33.410432874833496
102336,Fullcarga,LOS TIOS,Maipu,-70.7753306438643,-33.5188161340805
102337,Fullcarga,LA ESPERANZA,Maipu,-70.79695900672891,-33.516934643827604
102341,Fullcarga,ROMEUS,Estacion Central,-70.6937822764227,-33.4714368157181
102350,Fullcarga,MI FAMILIA,La Pintana,-70.61865999999999,-33.560059
102361,Fullcarga,EL JIMMY CAMUS,La Cisterna,-70.64813811337599,-33.5260894911235
102366,Fullcarga,TUGA TUGA,Puente Alto,-70.56743689728,-33.577133487309105
102375,Fullcarga,TIENDA UPA!-SHELL  (F.160),Vitacura,-70.55982466516556,-33.38594730799535
102376,Fullcarga,TIENDA UPA!-SHELL  (F.128),Lo Barnechea,-70.5105514456498,-33.3567274111286
102424,Fullcarga,SOFIAS,Macul,-70.60068589071541,-33.5044741667497
102441,Fullcarga,CASA MARCO,Maipu,-70.75798,-33.510360999999996
102449,Fullcarga,LA REGALONA,Quinta Normal,-70.70615185973696,-33.44882967186042
102451,Fullcarga,SEBASTIAN CESAR,Santiago,-70.6489989010522,-33.434157948286106
102489,Fullcarga,VIRGEN DE LOURDES,Quinta Normal,-70.6929260390735,-33.431610815887915
102562,Fullcarga,NACHITA,La Florida,-70.6043224042923,-33.5503369398537
102840,Fullcarga,KIOSKO ABARROTES,Quilicura,-70.7217951387745,-33.3770099766665
102849,Fullcarga,ROPA SANTIAGO POR MAYOR,Santiago,-70.67591432319463,-33.44978882897058
102853,Fullcarga,CHAPARRITO,Lo Barnechea,-70.506231266,-33.3625809549999
102855,Fullcarga,KIOSCOTE,Pudahuel,-70.76046566558391,-33.4590691392851
102857,Fullcarga,DANIELA,San Ramon,-70.642611,-33.553427
102862,Fullcarga,CAM,San Miguel,-70.6407566666667,-33.509037083333304
102864,Fullcarga,CARLITOS,Puente Alto,-70.625069,-33.621662
102868,Fullcarga,ZG.COM,Renca,-70.71848299999999,-33.402423999999996
102871,Fullcarga,EL SAUSE II,Renca,-70.69061177,-33.40253328
102877,Fullcarga,ANDERSON,Estacion Central,-70.68213383,-33.45666089
102879,Fullcarga,LUIS MARDONES,Puente Alto,-70.569878,-33.597412
102880,Fullcarga,CLAUDIO ACUÑA,San Joaquin,-70.6237602566279,-33.505336070896
102881,Fullcarga,EBEN EZER,Renca,-70.74337509355591,-33.397641825413
102885,Fullcarga,M Y M,La Cisterna,-70.653809,-33.546046999999994
102886,Fullcarga,MARGARITA,Independencia,-70.65596,-33.424282
102887,Fullcarga,JOSE JORQUERA,San Joaquin,-70.630768,-33.48827
102888,Fullcarga,LA VECINA,San Joaquin,-70.62340610000003,-33.4922044
102890,Fullcarga,VIRTIENTES,La Pintana,-70.631226,-33.578327
102900,Fullcarga,MARANATHA,Cerrillos,-70.73079418722159,-33.488089179025
102905,Fullcarga,KIOSKO,La Florida,-70.569036,-33.547501000000004
102906,Fullcarga,NUESTRO SUEÑO,Pudahuel,-70.757736,-33.45945
102911,Fullcarga,DON PEPERO,La Florida,-70.599312,-33.562222
102912,Fullcarga,MATILU,La Florida,-70.559158,-33.512421
102913,Fullcarga,CAMPO VERDE,La Florida,-70.570915,-33.542099
102914,Fullcarga,FLOR ABARZUA,Lo Barnechea,-70.507713,-33.353596
102915,Fullcarga,DONDE MONCHO,La Florida,-70.553978,-33.513141
102916,Fullcarga,EL ESFUERZO,La Florida,-70.56933599999999,-33.549709
102919,Fullcarga,CURACAUTIN,La Florida,-70.56435400000001,-33.557026
102921,Fullcarga,K MARKET,San Miguel,-70.6650239314839,-33.5067583059442
102922,Fullcarga,LIBRERÍA KIP,La Granja,-70.62445910156259,-33.5453110472201
103122,Fullcarga,MI ABUELITA ANA,Independencia,-70.655098,-33.428284000000005
103125,Fullcarga,JULIO PEREZ,Cerrillos,-70.70611600000001,-33.50864
103129,Fullcarga,LA TIA YUDID,Independencia,-70.653053,-33.426659
103130,Fullcarga,GALAXIA,Recoleta,-70.642372,-33.38932
103131,Fullcarga,EYDEN FELIX,Independencia,-70.65863,-33.417187
103132,Fullcarga,KIOSKO,Independencia,-70.65323426,-33.42066585
103134,Fullcarga,ANTO MARKET,Conchali,-70.67961899999999,-33.369071999999996
103135,Fullcarga,HAPPY,Quilicura,-70.759445,-33.360382
103136,Fullcarga,DEEP BLUE,Recoleta,-70.63916800000001,-33.399765
103137,Fullcarga,FABIANCITO,Conchali,-70.674512,-33.391521000000004
103139,Fullcarga,MI KIOSCO,Ñuñoa,-70.60204300000001,-33.454516999999996
103142,Fullcarga,LAS TRES MARIAS,Puente Alto,-70.60925300000001,-33.626305
103144,Fullcarga,CYNTHIA ESCOBAR,Puente Alto,-70.6268254,-33.6337549
103145,Fullcarga,SIGUENZA (S),Estacion Central,-70.69206199999999,-33.455002
103146,Fullcarga,LA SACHA,Quinta Normal,-70.715027,-33.429111
103148,Fullcarga,EMPORIO M J J,Quinta Normal,-70.69657099999999,-33.445251
103151,Fullcarga,DONDE MAJO,Maipu,-70.750473,-33.510201
103152,Fullcarga,BOTILLERIA EL TURRI,Maipu,-70.77623,-33.519698999999996
103153,Fullcarga,BENBEL Y CAR LTDA,Renca,-70.72205521164021,-33.4043159523809
103159,Fullcarga,PANCHITO,Lo Barnechea,-70.496269,-33.365131
103160,Fullcarga,FELIX,Maipu,-70.795876,-33.515156
103161,Fullcarga,SANDRITA,Maipu,-70.78281782723941,-33.5346544117657
103164,Fullcarga,I Y R ,Renca,-70.729164,-33.405251
103165,Fullcarga,MARCOS,Pudahuel,-70.754211,-33.46278
103166,Fullcarga,MINIMARKET,Recoleta,-70.65253879409092,-33.390301889959105
103360,Fullcarga,COMERCIAL ENTRETENIMIENTOS JMR (S),Pudahuel,-70.752075,-33.432303999999995
103363,Fullcarga,JAMES,Estacion Central,-70.697365,-33.46883
103364,Fullcarga,LA FAMILIA,Recoleta,-70.62941,-33.397999
103370,Fullcarga,LAS PALOMAS,Cerro Navia,-70.73023412390549,-33.418495728829996
103374,Fullcarga,MARITA,La Granja,-70.6127558,-33.5540245
103379,Fullcarga,NIDIA,Quinta Normal,-70.6968827037698,-33.4248889653997
103383,Fullcarga,MINIMARKET (S),Independencia,-70.664558,-33.414982
103387,Fullcarga, BRASCHILE,Recoleta,-70.627983,-33.398334999999996
103390,Fullcarga,BASTI Y SAMY,La Reina,-70.530579,-33.456532
103391,Fullcarga,MAXI MARKET,Santiago,-70.66481800000001,-33.441238
103394,Fullcarga,LA ESTRELLA,Renca,-70.7296430881329,-33.4071163710352
103396,Fullcarga,FUENAST,Providencia,-70.620369,-33.428562
103397,Fullcarga,HECTOR GARCIA,Macul,-70.604355,-33.490776000000004
103400,Fullcarga,TOO EL RATO,Ñuñoa,-70.608879,-33.454041
103401,Fullcarga,LIBRERÍA BELLO,Huechuraba,-70.6284462447342,-33.37702391715
103405,Fullcarga,RUTH RAMIREZ,La Reina,-70.5591047115,-33.4624202585804
103406,Fullcarga,POKI,La Cisterna,-70.651909,-33.526146000000004
103488,Fullcarga,DE RENATO,La Florida,-70.600975,-33.542621999999994
103491,Fullcarga,CLAUDIA,San Joaquin,-70.6370114357181,-33.487003948083604
103493,Fullcarga,ADONAY,San Ramon,-70.638809,-33.535187
103494,Fullcarga,WILLIAMS III,La Pintana,-70.61913299999999,-33.592152
103499,Fullcarga,EL DIDI,Cerrillos,-70.729006657,-33.485879225
103501,Fullcarga,YASNITA,La Florida,-70.605034,-33.557907
103503,Fullcarga,LOS CACHORRITOS,La Florida,-70.611145,-33.548229
103504,Fullcarga,MARIA VALENZUELA,Puente Alto,-70.620193,-33.612739000000005
103509,Fullcarga,VIRGENCITA DE CHAPI,Macul,-70.6090984888245,-33.490641312159994
103514,Fullcarga,SACHA,La Florida,-70.567589,-33.552277000000004
103515,Fullcarga,LOBITO,La Florida,-70.582527,-33.563381
103516,Fullcarga,ARTURO ARCE,Peñalolen,-70.54588238268471,-33.4710831280872
103523,Fullcarga,MELY BLUES,El Bosque,-70.67773669073691,-33.5695271614807
103538,Fullcarga,OPTICA LOS ALPES,Providencia,-70.6122014356314,-33.4235652872413
103541,Fullcarga,ALMACEN Y BAZAR MANOLO,Conchali,-70.6813701073896,-33.374128439934395
103543,Fullcarga,CRISTY,Peñalolen,-70.5746219686428,-33.5024132011247
103545,Fullcarga,ARRIBA DEL BALON,Quilicura,-70.7367144669202,-33.359532596539104
103546,Fullcarga,KOFKE WILLY MAPU,Peñalolen,-70.54053976599991,-33.470510060580004
103547,Fullcarga,SIGUENZA (S),Quinta Normal,-70.70785413523959,-33.4352556800221
103554,Fullcarga,HEELEN,Lo Espejo,-70.699313822,-33.5251942
103558,Fullcarga,SIGUENZA (S),Pudahuel,-70.7554763433454,-33.4362998234377
103562,Fullcarga,EL ILLY,San Ramon,-70.6494533493371,-33.5451219152093
103563,Fullcarga,SEBASTIAN ,Puente Alto,-70.5911462450753,-33.6200817794171
103564,Fullcarga,MARINAS,La Cisterna,-70.6714328412218,-33.5420434414685
103565,Fullcarga,LORENA,La Reina,-70.53067477496721,-33.4575790252427
103566,Fullcarga,ALMACEN,Independencia,-70.6599004147615,-33.422390002079304
103567,Fullcarga,GRANDE MARTIN,Conchali,-70.66259313195741,-33.3800927368644
103569,Fullcarga,ANDREITA,Maipu,-70.78971683836579,-33.5107490589901
103571,Fullcarga,YIREH,Estacion Central,-70.7031445580574,-33.4569989638416
103572,Fullcarga,TIO PEPO,Pedro Aguirre Cerda,-70.68455600362951,-33.498000250349605
103573,Fullcarga,KAROLITHA,Renca,-70.739914,-33.399322999999995
103575,Fullcarga,CAMILA,Cerro Navia,-70.7370727373124,-33.4271731403054
103577,Fullcarga,TABAQUERIA EL CORCEL,San Bernardo,-70.70071524,-33.59530064
103581,Fullcarga,CRISMADY,Santiago,-70.6477652500989,-33.4572792156277
103582,Fullcarga,ENTRETENIMIENTOS SIGUENZA (S),Conchali,-70.6730653955613,-33.3937389995775
103587,Fullcarga,MAGDALENA AROS,Pudahuel,-70.7668543952952,-33.437977084432895
103591,Fullcarga,JLARIO,Santiago,-70.6321265474561,-33.453231032764
103592,Fullcarga,JOSE ARANGUIZ SALGADO (C),Puente Alto,-70.56496867312191,-33.5648283409274
103594,Fullcarga,VICTORIA VERA,Providencia,-70.6225307505712,-33.43648948195111
103599,Fullcarga,GINETTE,Quilicura,-70.72269399999999,-33.369578999999995
103604,Fullcarga,MIRIAM TOLEDO,Quilicura,-70.7483555851429,-33.353437653677
103605,Fullcarga,CARMEN,Maipu,-70.74346329571429,-33.5133547365565
103606,Fullcarga,EL PIDA,Recoleta,-70.63580300000001,-33.389957
103608,Fullcarga,SANCHEZ BUSTAMANTE,Independencia,-70.656654,-33.426434
103609,Fullcarga,TMARKET,Santiago,-70.65573379203059,-33.4362841746487
103611,Fullcarga,FENIX N J F,Quinta Normal,-70.7020727261672,-33.4176709818027
103613,Fullcarga,VALPARAISO,Lo Espejo,-70.6755058307813,-33.5110485405089
103615,Fullcarga,LOS GIRASOLES,La Granja,-70.61857442238409,-33.5229887475641
103616,Fullcarga,PAO PAO,Las Condes,-70.5575073823471,-33.4177569228053
103620,Fullcarga,EL TIO BARNY,Cerrillos,-70.73061086878,-33.4904661345363
103621,Fullcarga,WILDOR LOUIS,Cerrillos,-70.688564,-33.480817
103622,Fullcarga,NINAS,Maipu,-70.77486773049645,-33.4861587588652
103626,Fullcarga,LA PICA COLOMBIANA,Cerrillos,-70.70240598,-33.51115444
103628,Fullcarga,MI KIOSCO,Providencia,-70.6048783610616,-33.419686749252804
103631,Fullcarga,ROSA SILVA,Maipu,-70.76964097044359,-33.521811051929
103792,Fullcarga,TIENDA UPA!-SHELL  (F.170),Providencia,-70.6246660525161,-33.428755601969
103869,Fullcarga,JUANA CARDENAS,Macul,-70.6061419128072,-33.4869318522534
103874,Fullcarga,EL CHANGARRO,La Florida,-70.6013118389899,-33.5417531404236
103956,Fullcarga,ALMACEN MATYIS,Peñalolen,-70.567993,-33.504692
104060,Fullcarga,LOBY,Pudahuel,-70.73989964304829,-33.460123509274204
104065,Fullcarga,BAZAR MONICA,Independencia,-70.65321339982509,-33.4174196034665
104073,Fullcarga,FARMACIA VIVI,El Bosque,-70.665154,-33.561046999999995
104076,Fullcarga,LOS FRUTOS DE DADDY,Quinta Normal,-70.7005003071008,-33.4478407699548
104077,Fullcarga,SAN JOSE,Cerro Navia,-70.754349,-33.422615
104078,Fullcarga,LA EMPRENDEDORA,Ñuñoa,-70.62760713855579,-33.4501733673066
104079,Fullcarga,AMIGO,La Florida,-70.6064562543471,-33.560157635304606
104080,Fullcarga,LIBRA,Huechuraba,-70.619377,-33.378624
104081,Fullcarga,LA YUYITO,Independencia,-70.67600999999999,-33.404476
104082,Fullcarga,ESTRELLI,Puente Alto,-70.6115318299999,-33.619243985
104083,Fullcarga,LA SIGER,La Granja,-70.658597009027,-33.5146792392906
104089,Fullcarga,QUIKY,Peñalolen,-70.54174335715209,-33.464298534815505
104093,Fullcarga,KIOSCO ROSSANA,Independencia,-70.66444399999999,-33.421875
104094,Fullcarga,SONIA ARCOS,Renca,-70.69671600000001,-33.386082
104095,Fullcarga,K Y R,Quilicura,-70.736641,-33.359596
104096,Fullcarga,SU BAZAR,La Florida,-70.548171177,-33.538058889
104097,Fullcarga,LAS MONITAS,Renca,-70.74767299999999,-33.397797
104098,Fullcarga,HAITUCURA YONEL,Quilicura,-70.739029,-33.37011
104099,Fullcarga,VALENTINA,La Florida,-70.56192842495291,-33.5249100221853
104103,Fullcarga,YUSY,Estacion Central,-70.6913929463228,-33.4711789860477
104104,Fullcarga,LAS DELICIAS,Pudahuel,-70.75664499999999,-33.462231
104106,Fullcarga,ALBERTO RAMIREZ,Cerrillos,-70.7327128517947,-33.5098783334286
104107,Fullcarga,JP,Estacion Central,-70.716278,-33.477146000000005
104108,Fullcarga,NEGRO JOSE,Pudahuel,-70.751373,-33.464847999999996
104111,Fullcarga,HUGO Y ANJELI,Las Condes,-70.53155500000001,-33.423446999999996
104122,Fullcarga,TIENDA UPA!-SHELL  (F.118),Peñalolen,-70.55800117989091,-33.481473849990195
104123,Fullcarga,TIENDA UPA!-SHELL  (F.134),Ñuñoa,-70.57225069162959,-33.4578505924752
104133,Fullcarga,TIENDA UPA!-SHELL  (F.664),Macul,-70.5991711469481,-33.479228970117894
104201,Fullcarga,DONDE JUANITO,Maipu,-70.77347291,-33.52917146
104208,Fullcarga,CAMILO,Recoleta,-70.636476,-33.410249
104222,Fullcarga,PUNTOFERTAS,San Bernardo,-70.7049111115475,-33.5816184529163
104224,Fullcarga,LA ESQUINA,Lo Espejo,-70.698662,-33.511639
104227,Fullcarga,LA PALMERA,San Joaquin,-70.6324136268059,-33.509701281809
104231,Fullcarga,KUÑUL,Quinta Normal,-70.699043,-33.425346000000005
104232,Fullcarga,SARITA,Pedro Aguirre Cerda,-70.686646,-33.487541
104233,Fullcarga,EL LOLITO,San Ramon,-70.645836,-33.524368
104234,Fullcarga,MARISE,Pedro Aguirre Cerda,-70.689575,-33.492893
104237,Fullcarga,DAFERMAX,San Miguel,-70.66290542265409,-33.499458390312
104238,Fullcarga,DISTRIBUIDORA CALABRANO,Quilicura,-70.729606,-33.360191
104240,Fullcarga,VANIA,Lo Espejo,-70.6797892288187,-33.5207572889999
104241,Fullcarga,DONDE GUS,Quilicura,-70.71791969999998,-33.3551173
104242,Fullcarga,DAYANA,Renca,-70.7256304917594,-33.4008606209456
104244,Fullcarga,GIKA,La Cisterna,-70.6718822493022,-33.5175289259508
104250,Fullcarga,MARY ,Renca,-70.697998597482,-33.4048740914485
104252,Fullcarga,BABY OFERTAS,La Pintana,-70.649298754,-33.57872301
104253,Fullcarga,LA VEGUITA,Conchali,-70.63542294393609,-33.4586773746315
104258,Fullcarga,JABES CHILE LTDA,Puente Alto,-70.5732643149947,-33.6077545124528
104260,Fullcarga,ESTRELLA,Puente Alto,-70.62789449988709,-33.627831996104696
104261,Fullcarga,NYN,Puente Alto,-70.596029484,-33.619985185
104262,Fullcarga,MACARENA,Independencia,-70.6542544835108,-33.4263339044396
104263,Fullcarga,EL BASTY,La Granja,-70.627601,-33.550862
104266,Fullcarga,FALA EMMA,La Florida,-70.5605886101947,-33.5144288122572
104269,Fullcarga,TOMASITO,Lo Espejo,-70.678782,-33.519301
104273,Fullcarga,TIENDA UPA!-SHELL  (F.153),Santiago,-70.6490010060904,-33.463933497395395
104284,Fullcarga,CAMENCITA,Maipu,-70.776975418186,-33.5093613097345
104285,Fullcarga,NATANAEL,Maipu,-70.785808644152,-33.5221002482826
104290,Fullcarga,CHRISTOPHER 1,Puente Alto,-70.59241750547179,-33.608331664408304
104291,Fullcarga,MINIMARKET,Maipu,-70.7443319638852,-33.496658395432895
104292,Fullcarga, LA ESKINA,Pudahuel,-70.73387264057071,-33.4690760582464
104294,Fullcarga,BAYJO,Puente Alto,-70.6093,-33.570006
104299,Fullcarga,ENTRETENIMIENTOS SIGUENZA (S),Quinta Normal,-70.70045681548899,-33.4395249263708
104300,Fullcarga,CIBER EL PELON,Quinta Normal,-70.69690042258686,-33.42610270788008
104305,Fullcarga,JOSE MARCOS,San Bernardo,-70.6928,-33.552786
104307,Fullcarga,KIOSCO,Ñuñoa,-70.5986305655762,-33.466905460221895
104308,Fullcarga,TELISIA,Estacion Central,-70.6906991249175,-33.47148711438
104309,Fullcarga,LOS RAMIREZ,Cerro Navia,-70.73202129925801,-33.4168198420831
104311,Fullcarga,INTICOM,Santiago,-70.65486775,-33.43782863
104312,Fullcarga,LA FORTALEZA,La Florida,-70.5870209830736,-33.530535626991
104314,Fullcarga,MI NONI,Peñalolen,-70.56293199806609,-33.4716466637459
104316,Fullcarga,PEDRO MARIN,Renca,-70.70526269999999,-33.40495214
104317,Fullcarga,SAN MAURICIO,Renca,-70.7267729125289,-33.397291426594
104318,Fullcarga,PLAZA EVENTOS,Renca,-70.659617,-33.414788
104328,Fullcarga,DAINITA MASCOTAS,Lo Barnechea,-70.5121531106183,-33.3607646150392
104330,Fullcarga,MAXMIN,La Cisterna,-70.6517705017326,-33.5278808078564
104453,Fullcarga,KIOSCO LA QUEBRADA,Las Condes,-70.51971,-33.401393
104487,Fullcarga,PAOLITA,San Bernardo,-70.6880321040052,-33.580149574073
104490,Fullcarga,D LA ESQUINA,Providencia,-70.5859411111111,-33.43286166666667
104491,Fullcarga,PATRICIA,La Cisterna,-70.65712938,-33.52261963
104492,Fullcarga,ELISABETH URZUA,Maipu,-70.775824578,-33.546615779
104494,Fullcarga,ANDREITA,Recoleta,-70.6425296913694,-33.3841876130272
104495,Fullcarga,DONDE RILITOS,Quinta Normal,-70.6893281132521,-33.4227190908847
104497,Fullcarga,LA TETE,Pedro Aguirre Cerda,-70.678709571614,-33.505765006346
104499,Fullcarga,MATTY,San Miguel,-70.6420049938066,-33.4783360561516
104501,Fullcarga,PUNTO FIJO,La Reina,-70.533547,-33.461896
104502,Fullcarga,DONDE LA FRAN,Peñalolen,-70.54093731647879,-33.4807562908603
104504,Fullcarga,LP INTERNET,La Florida,-70.58096764394291,-33.5578878645318
104505,Fullcarga,LOS AROMOS,Renca,-70.69902588072391,-33.4068937175712
104506,Fullcarga,RULOS,Peñalolen,-70.56334484098599,-33.462494750733796
104507,Fullcarga,BABY,Cerro Navia,-70.7453303745598,-33.4204313463044
104508,Fullcarga,TUTI FRUTI,Renca,-70.7548648219999,-33.398573325
104509,Fullcarga,LUBEMIJO,Estacion Central,-70.73089604036079,-33.4520679006286
104511,Fullcarga,JUANA URRUTIA,La Granja,-70.6329145398566,-33.5238142304528
104516,Fullcarga,VICTORIA,Providencia,-70.6232340880674,-33.439352317754995
104519,Fullcarga,EL JIMEÑO,Providencia,-70.62521663851409,-33.441658427098496
104521,Fullcarga,LA GOTITA DEL PORTEÑO,Cerro Navia,-70.72449684561849,-33.4307225481218
104522,Fullcarga,BLANCO,Cerrillos,-70.72419318799349,-33.497292776834996
104524,Fullcarga,PUERTO CAFÉ,Santiago,-70.63549848601758,-33.43697927975566
104525,Fullcarga,LA NANA,Quilicura,-70.73514853770041,-33.366226993537104
104527,Fullcarga,JOSE (C),Pedro Aguirre Cerda,-70.68091100962249,-33.4863922539582
104528,Fullcarga,ELIANA,La Pintana,-70.6254146842415,-33.5936479700062
104529,Fullcarga,PRINCIPITO,La Florida,-70.5995871,-33.5628816
104531,Fullcarga,LA LICORERA,Vitacura,-70.5594326150704,-33.385629325157396
104532,Fullcarga,JUAN VILLAGRA,El Bosque,-70.673604,-33.566192
104534,Fullcarga,CHIKYTITA,Quinta Normal,-70.68666800000001,-33.425671
104536,Fullcarga,DONDE LA TIA EMILIANA,Quilicura,-70.711922,-33.364513
104767,Fullcarga,KIOSKO GENITO,San Joaquin,-70.623372,-33.491685
104770,Fullcarga,RICARDO MELLA,Maipu,-70.744034,-33.495495
104772,Fullcarga,LUIS ROJAS (C),Maipu,-70.792969,-33.509705
104773,Fullcarga,LOS NIÑITOS,Cerro Navia,-70.73999,-33.432701
104775,Fullcarga,SEÑORA CARMEN,Quilicura,-70.715225,-33.370995
104776,Fullcarga,LOS SOCIOS DOS,Quilicura,-70.724358,-33.37785
104780,Fullcarga,LEONOR,Independencia,-70.656075,-33.411469
104782,Fullcarga,MAR Y JAM,Independencia,-70.659242,-33.417675
104783,Fullcarga,PUNTO TABACO,Independencia,-70.662178,-33.42255
104784,Fullcarga,SENY,La Pintana,-70.653564,-33.582378000000006
104787,Fullcarga,ELIZABETH,Conchali,-70.663478,-33.374843
104788,Fullcarga,DULCA,Providencia,-70.58841899999999,-33.434781
104790,Fullcarga,CHAVEZ,Santiago,-70.643964,-33.458213
104793,Fullcarga,CLAUDIA,San Bernardo,-70.708309,-33.559273
104794,Fullcarga,NEWEN,San Bernardo,-70.681221,-33.581612
104795,Fullcarga,CHUMA,Quilicura,-70.745232,-33.367252
104796,Fullcarga,JANY,La Reina,-70.52940500000001,-33.452552000000004
104797,Fullcarga,KATU Y PALY,Puente Alto,-70.57292199999999,-33.609505
104798,Fullcarga,FREEDOM EL GRAN BAZAR,Puente Alto,-70.601303,-33.58865
104801,Fullcarga,FERNANDA Y ALONSO,Puente Alto,-70.600769,-33.596199
104804,Fullcarga,DON PAN,La Pintana,-70.634653,-33.582449
104806,Fullcarga,EL BETO,San Joaquin,-70.623209,-33.513282000000004
104808,Fullcarga,DULCE AMOR,La Florida,-70.562846,-33.522316
104810,Fullcarga,DONDE EL FILO,San Ramon,-70.649963,-33.55441
104811,Fullcarga,KIOSCO,Ñuñoa,-70.59828900000001,-33.465728999999996
104812,Fullcarga,EL RETORNO DE DON GATO,Maipu,-70.782031,-33.525971000000006
104813,Fullcarga,HERMANOS LIZANA,Lo Espejo,-70.702292,-33.531762
104814,Fullcarga,BELINDA,Ñuñoa,-70.624688,-33.451478
104815,Fullcarga,EL SHURDITO,Santiago,-70.655239,-33.461954
104816,Fullcarga,EL OJO,Cerrillos,-70.734225,-33.502654
104835,Fullcarga,IRLANDA,Puente Alto,-70.601601,-33.58625
104873,Fullcarga,TIENDA UPA!-SHELL  (F.117),Ñuñoa,-70.605223,-33.450023
104913,Fullcarga,DON PRIMO,San Joaquin,-70.632751,-33.503723
104923,Fullcarga,VALENTINA,Quilicura,-70.725095,-33.379528
104982,Fullcarga,GAVIOTA,Peñalolen,-70.56651242424238,-33.479792575757536
104989,Fullcarga,MI VIEJO MANUEL,San Joaquin,-70.628052,-33.490753000000005
104998,Fullcarga,FLAVIA CESPEDES ESPINOZA,Cerrillos,-70.706878,-33.493491999999996
105000,Fullcarga,PIERAMARELA LEON,Maipu,-70.788238,-33.545795
105005,Fullcarga,HAYDN,San Joaquin,-70.624371,-33.484465
105006,Fullcarga,LEON MOYON,Estacion Central,-70.69218000000001,-33.462427000000005
105007,Fullcarga,VIVIANA ,San Ramon,-70.636736,-33.541581
105009,Fullcarga,SUSANA,Renca,-70.73701899999999,-33.408632
105012,Fullcarga,ANGEL MARQUINA,Pudahuel,-70.747451,-33.436419
105014,Fullcarga,KIOSCO,Macul,-70.599949,-33.492352000000004
105015,Fullcarga,AMANECER,Peñalolen,-70.57539,-33.470602
105020,Fullcarga,EL BOLICHE,Puente Alto,-70.55883399999999,-33.602486
105021,Fullcarga,CARLOS MOYA,San Bernardo,-70.601745,-33.580049
105022,Fullcarga,MATIAS Y CARLOS,Puente Alto,-70.596021,-33.625612
105023,Fullcarga,ALGO TENGO,Puente Alto,-70.557895,-33.596373
105024,Fullcarga,SEMAVIC,Quinta Normal,-70.70815958730162,-33.40944496825397
105025,Fullcarga,CSOTO,La Pintana,-70.646183,-33.580385
105026,Fullcarga,RENACER,San Joaquin,-70.62781349,-33.50015731
105029,Fullcarga,ARICA,Puente Alto,-70.583347,-33.572408
105031,Fullcarga,KA Y TA,La Pintana,-70.626081,-33.603829
105033,Fullcarga,EL MOLINO,Pudahuel,-70.817027,-33.386495000000004
105034,Fullcarga,RED BUTTON,Ñuñoa,-70.58137045,-33.45483483
105036,Fullcarga,JENNIFFER,Cerrillos,-70.730736,-33.49472
105038,Fullcarga,RODAMIENTOS VILLELA,Santiago,-70.641424,-33.452905
105039,Fullcarga,LAS GEMELAS,Conchali,-70.678612,-33.376999
105040,Fullcarga, DONDE JUANITO,Peñalolen,-70.546645,-33.467651000000004
105041,Fullcarga,LA BENDICION,Peñalolen,-70.529677,-33.467325
105043,Fullcarga,LOS TRES A,Cerrillos,-70.736113,-33.502377
105045,Fullcarga,LA TOMATERA,Macul,-70.590487,-33.494
105046,Fullcarga,AIDA,Ñuñoa,-70.614623,-33.467777000000005
105047,Fullcarga,AMALLYSON,Independencia,-70.66495546,-33.4220826
105168,Fullcarga,EMPORIO CASA VIEJA,San Ramon,-70.64719430396543,-33.553819298165834
105169,Fullcarga,P Y K,La Cisterna,-70.65361800000001,-33.544493
105171,Fullcarga,TODO PERFUMES,Maipu,-70.756348,-33.510818
105172,Fullcarga,ZEUS,Renca,-70.74586500000001,-33.401466
105173,Fullcarga,SHARLOM,Cerro Navia,-70.731658,-33.426594
105176,Fullcarga,LA PALMERA,La Reina,-70.531247,-33.459067
105177,Fullcarga,CARDAJO,La Pintana,-70.64181500000001,-33.587379
105184,Fullcarga,YING Y YANG,Santiago,-70.650256,-33.453272
105186,Fullcarga, RUSET SPA,San Bernardo,-70.70903,-33.615655
105188,Fullcarga,MATIAS SPA,Puente Alto,-70.61252451032341,-33.6207534181977
105189,Fullcarga,Y C V,Puente Alto,-70.6039978869999,-33.5764161339999
105190,Fullcarga,MARIANA ZUÑIGA,Macul,-70.58079287,-33.47455677
105191,Fullcarga,EL TORITO,Maipu,-70.789925,-33.535847
105192,Fullcarga,DOÑA REBECA,San Joaquin,-70.637431,-33.496767999999996
105194,Fullcarga,LU.KA Y TIO ALE,Quilicura,-70.755775,-33.361004
105195,Fullcarga,EL GUTI,Quilicura,-70.73736600000001,-33.358452
105196,Fullcarga,ORINOCO LTDA.,San Miguel,-70.64782,-33.479595
105197,Fullcarga,BARBARITA,Pedro Aguirre Cerda,-70.66386999999999,-33.486852
105198,Fullcarga,DON TITO,Cerrillos,-70.721016,-33.499828
105200,Fullcarga,REMI,Maipu,-70.771568,-33.534023
105201,Fullcarga,ALMACEN LA FEÑY,La Cisterna,-70.65435,-33.537746000000006
